id,datetime,station,channel,event_mseed,filename,label
2043,2017-11-09 14:11:36.490,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1411 36.490000.mseed,20171109 1411 36.490000.mseed,0
2043,2017-11-09 14:11:35.925,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1411 35.925000.mseed,20171109 1411 35.925000.mseed,0
2044,2017-11-09 14:13:20.846,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1413 20.846000.mseed,20171109 1413 20.846000.mseed,0
2044,2017-11-09 14:13:20.960,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1413 20.960000.mseed,20171109 1413 20.960000.mseed,0
2044,2017-11-09 14:13:21.228,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1413 21.228000.mseed,20171109 1413 21.228000.mseed,0
2044,2017-11-09 14:13:21.266,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1413 21.266000.mseed,20171109 1413 21.266000.mseed,0
2045,2017-11-09 14:48:07.322,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1448 07.322000.mseed,20171109 1448 07.322000.mseed,0
2045,2017-11-09 14:48:07.400,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1448 07.400000.mseed,20171109 1448 07.400000.mseed,0
2045,2017-11-09 14:48:07.660,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1448 07.660000.mseed,20171109 1448 07.660000.mseed,0
2045,2017-11-09 14:48:08.025,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1448 08.025000.mseed,20171109 1448 08.025000.mseed,0
2045,2017-11-09 14:48:08.453,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1448 08.453000.mseed,20171109 1448 08.453000.mseed,0
2046,2017-11-09 15:12:12.447,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1512 12.447000.mseed,20171109 1512 12.447000.mseed,0
2046,2017-11-09 15:12:12.432,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1512 12.432000.mseed,20171109 1512 12.432000.mseed,0
2046,2017-11-09 15:12:11.898,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1512 11.898000.mseed,20171109 1512 11.898000.mseed,0
2046,2017-11-09 15:12:12.383,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1512 12.383000.mseed,20171109 1512 12.383000.mseed,0
2047,2017-11-09 15:13:50.657,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1513 50.657000.mseed,20171109 1513 50.657000.mseed,0
2047,2017-11-09 15:13:51.250,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1513 51.250000.mseed,20171109 1513 51.250000.mseed,0
2047,2017-11-09 15:13:51.395,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1513 51.395000.mseed,20171109 1513 51.395000.mseed,0
2047,2017-11-09 15:13:51.408,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1513 51.408000.mseed,20171109 1513 51.408000.mseed,0
2047,2017-11-09 15:13:51.724,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1513 51.724000.mseed,20171109 1513 51.724000.mseed,0
2048,2017-11-09 15:20:41.063,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1520 41.063000.mseed,20171109 1520 41.063000.mseed,0
2048,2017-11-09 15:20:41.055,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1520 41.055000.mseed,20171109 1520 41.055000.mseed,0
2048,2017-11-09 15:20:40.300,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1520 40.300000.mseed,20171109 1520 40.300000.mseed,0
2048,2017-11-09 15:20:40.806,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1520 40.806000.mseed,20171109 1520 40.806000.mseed,0
2048,2017-11-09 15:20:40.121,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1520 40.121000.mseed,20171109 1520 40.121000.mseed,0
2049,2017-11-09 15:32:02.827,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1532 02.827000.mseed,20171109 1532 02.827000.mseed,0
2049,2017-11-09 15:32:03.101,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1532 03.101000.mseed,20171109 1532 03.101000.mseed,0
2049,2017-11-09 15:32:03.112,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1532 03.112000.mseed,20171109 1532 03.112000.mseed,2
2049,2017-11-09 15:32:03.361,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1532 03.361000.mseed,20171109 1532 03.361000.mseed,0
2050,2017-11-09 15:36:16.815,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1536 16.815000.mseed,20171109 1536 16.815000.mseed,0
2050,2017-11-09 15:36:16.760,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1536 16.760000.mseed,20171109 1536 16.760000.mseed,0
2050,2017-11-09 15:36:16.940,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1536 16.940000.mseed,20171109 1536 16.940000.mseed,0
2050,2017-11-09 15:36:16.526,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1536 16.526000.mseed,20171109 1536 16.526000.mseed,0
2050,2017-11-09 15:36:16.692,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1536 16.692000.mseed,20171109 1536 16.692000.mseed,0
2051,2017-11-09 15:37:54.524,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1537 54.524000.mseed,20171109 1537 54.524000.mseed,0
2051,2017-11-09 15:37:55.533,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1537 55.533000.mseed,20171109 1537 55.533000.mseed,0
2051,2017-11-09 15:37:55.662,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1537 55.662000.mseed,20171109 1537 55.662000.mseed,0
2051,2017-11-09 15:37:56.011,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1537 56.011000.mseed,20171109 1537 56.011000.mseed,0
2052,2017-11-09 15:47:02.911,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1547 02.911000.mseed,20171109 1547 02.911000.mseed,0
2052,2017-11-09 15:47:03.127,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1547 03.127000.mseed,20171109 1547 03.127000.mseed,0
2052,2017-11-09 15:47:03.287,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1547 03.287000.mseed,20171109 1547 03.287000.mseed,0
2052,2017-11-09 15:47:03.311,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1547 03.311000.mseed,20171109 1547 03.311000.mseed,0
2052,2017-11-09 15:47:03.629,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1547 03.629000.mseed,20171109 1547 03.629000.mseed,0
2053,2017-11-09 15:49:18.932,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1549 18.932000.mseed,20171109 1549 18.932000.mseed,0
2053,2017-11-09 15:49:18.940,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1549 18.940000.mseed,20171109 1549 18.940000.mseed,0
2053,2017-11-09 15:49:18.620,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1549 18.620000.mseed,20171109 1549 18.620000.mseed,0
2053,2017-11-09 15:49:18.170,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1549 18.170000.mseed,20171109 1549 18.170000.mseed,0
2053,2017-11-09 15:49:18.673,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1549 18.673000.mseed,20171109 1549 18.673000.mseed,0
2054,2017-11-09 15:51:48.019,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1551 48.019000.mseed,20171109 1551 48.019000.mseed,0
2054,2017-11-09 15:51:48.300,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1551 48.300000.mseed,20171109 1551 48.300000.mseed,0
2054,2017-11-09 15:51:48.628,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1551 48.628000.mseed,20171109 1551 48.628000.mseed,0
2054,2017-11-09 15:51:48.892,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1551 48.892000.mseed,20171109 1551 48.892000.mseed,0
2054,2017-11-09 15:51:48.917,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1551 48.917000.mseed,20171109 1551 48.917000.mseed,0
2055,2017-11-09 15:58:05.323,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1558 05.323000.mseed,20171109 1558 05.323000.mseed,0
2055,2017-11-09 15:58:04.968,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1558 04.968000.mseed,20171109 1558 04.968000.mseed,0
2055,2017-11-09 15:58:04.656,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1558 04.656000.mseed,20171109 1558 04.656000.mseed,0
2055,2017-11-09 15:58:04.039,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1558 04.039000.mseed,20171109 1558 04.039000.mseed,0
2056,2017-11-09 16:14:16.437,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171109 1614 16.437000.mseed,20171109 1614 16.437000.mseed,0
2056,2017-11-09 16:14:15.463,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1614 15.463000.mseed,20171109 1614 15.463000.mseed,0
2056,2017-11-09 16:14:15.906,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1614 15.906000.mseed,20171109 1614 15.906000.mseed,0
2056,2017-11-09 16:14:15.972,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1614 15.972000.mseed,20171109 1614 15.972000.mseed,0
2056,2017-11-09 16:14:16.135,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1614 16.135000.mseed,20171109 1614 16.135000.mseed,0
2057,2017-11-09 16:22:28.104,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1622 28.104000.mseed,20171109 1622 28.104000.mseed,0
2057,2017-11-09 16:22:28.570,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1622 28.570000.mseed,20171109 1622 28.570000.mseed,0
2057,2017-11-09 16:22:27.923,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1622 27.923000.mseed,20171109 1622 27.923000.mseed,0
2058,2017-11-09 16:23:37.080,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1623 37.080000.mseed,20171109 1623 37.080000.mseed,0
2058,2017-11-09 16:23:37.021,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1623 37.021000.mseed,20171109 1623 37.021000.mseed,0
2058,2017-11-09 16:23:36.742,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1623 36.742000.mseed,20171109 1623 36.742000.mseed,0
2058,2017-11-09 16:23:35.980,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1623 35.980000.mseed,20171109 1623 35.980000.mseed,0
2059,2017-11-09 16:26:11.102,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1626 11.102000.mseed,20171109 1626 11.102000.mseed,0
2059,2017-11-09 16:26:11.387,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1626 11.387000.mseed,20171109 1626 11.387000.mseed,0
2059,2017-11-09 16:26:11.458,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1626 11.458000.mseed,20171109 1626 11.458000.mseed,0
2059,2017-11-09 16:26:11.513,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1626 11.513000.mseed,20171109 1626 11.513000.mseed,0
2060,2017-11-09 16:26:37.774,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1626 37.774000.mseed,20171109 1626 37.774000.mseed,0
2060,2017-11-09 16:26:38.134,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1626 38.134000.mseed,20171109 1626 38.134000.mseed,0
2060,2017-11-09 16:26:38.737,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1626 38.737000.mseed,20171109 1626 38.737000.mseed,0
2060,2017-11-09 16:26:38.891,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1626 38.891000.mseed,20171109 1626 38.891000.mseed,0
2060,2017-11-09 16:26:39.015,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1626 39.015000.mseed,20171109 1626 39.015000.mseed,0
2061,2017-11-09 16:49:30.064,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1649 30.064000.mseed,20171109 1649 30.064000.mseed,0
2061,2017-11-09 16:49:29.971,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1649 29.971000.mseed,20171109 1649 29.971000.mseed,0
2061,2017-11-09 16:49:29.654,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1649 29.654000.mseed,20171109 1649 29.654000.mseed,0
2061,2017-11-09 16:49:29.918,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1649 29.918000.mseed,20171109 1649 29.918000.mseed,0
2062,2017-11-09 16:53:44.492,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1653 44.492000.mseed,20171109 1653 44.492000.mseed,0
2062,2017-11-09 16:53:44.853,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1653 44.853000.mseed,20171109 1653 44.853000.mseed,0
2062,2017-11-09 16:53:45.677,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1653 45.677000.mseed,20171109 1653 45.677000.mseed,0
2062,2017-11-09 16:53:45.912,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1653 45.912000.mseed,20171109 1653 45.912000.mseed,0
2062,2017-11-09 16:53:45.991,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1653 45.991000.mseed,20171109 1653 45.991000.mseed,0
2063,2017-11-09 16:58:03.351,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1658 03.351000.mseed,20171109 1658 03.351000.mseed,0
2063,2017-11-09 16:58:03.307,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1658 03.307000.mseed,20171109 1658 03.307000.mseed,0
2063,2017-11-09 16:58:02.441,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1658 02.441000.mseed,20171109 1658 02.441000.mseed,0
2063,2017-11-09 16:58:02.420,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1658 02.420000.mseed,20171109 1658 02.420000.mseed,0
2063,2017-11-09 16:58:03.304,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1658 03.304000.mseed,20171109 1658 03.304000.mseed,0
2064,2017-11-09 17:02:36.784,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1702 36.784000.mseed,20171109 1702 36.784000.mseed,0
2064,2017-11-09 17:02:37.543,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1702 37.543000.mseed,20171109 1702 37.543000.mseed,0
2064,2017-11-09 17:02:38.102,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1702 38.102000.mseed,20171109 1702 38.102000.mseed,0
2064,2017-11-09 17:02:38.217,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1702 38.217000.mseed,20171109 1702 38.217000.mseed,0
2065,2017-11-09 17:03:44.491,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1703 44.491000.mseed,20171109 1703 44.491000.mseed,0
2065,2017-11-09 17:03:44.409,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1703 44.409000.mseed,20171109 1703 44.409000.mseed,0
2065,2017-11-09 17:03:43.761,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1703 43.761000.mseed,20171109 1703 43.761000.mseed,0
2065,2017-11-09 17:03:43.936,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1703 43.936000.mseed,20171109 1703 43.936000.mseed,0
2066,2017-11-09 17:06:38.405,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1706 38.405000.mseed,20171109 1706 38.405000.mseed,0
2066,2017-11-09 17:06:38.841,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1706 38.841000.mseed,20171109 1706 38.841000.mseed,0
2066,2017-11-09 17:06:39.146,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1706 39.146000.mseed,20171109 1706 39.146000.mseed,0
2067,2017-11-09 17:08:22.707,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1708 22.707000.mseed,20171109 1708 22.707000.mseed,0
2067,2017-11-09 17:08:22.065,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1708 22.065000.mseed,20171109 1708 22.065000.mseed,0
2067,2017-11-09 17:08:22.345,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1708 22.345000.mseed,20171109 1708 22.345000.mseed,0
2067,2017-11-09 17:08:22.944,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1708 22.944000.mseed,20171109 1708 22.944000.mseed,0
2068,2017-11-09 17:30:32.752,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171109 1730 32.752000.mseed,20171109 1730 32.752000.mseed,0
2068,2017-11-09 17:30:33.161,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171109 1730 33.161000.mseed,20171109 1730 33.161000.mseed,0
2068,2017-11-09 17:30:32.496,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171109 1730 32.496000.mseed,20171109 1730 32.496000.mseed,0
2068,2017-11-09 17:30:32.280,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171109 1730 32.280000.mseed,20171109 1730 32.280000.mseed,0
2068,2017-11-09 17:30:31.458,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171109 1730 31.458000.mseed,20171109 1730 31.458000.mseed,2
